32,16
25,25
25,29
25,29
25,28
27,28
27,26
27,28
27,29
1,0
0,0
0,0
0,0
155,0
6,0
0,0
0,0
88,27
62,26
133,28
183,27
16,28
59,27
133,31
183,28
224,0
138,0
4,0
8,0
176,0
206,0
17,0
29,0
25,25
25,25
25,29
25,28
27,28
27,27
27,29
27,25
244,0
111,0
161,0
0,0
128,0
76,0
209,0
191,0
176,25
122,25
161,29
0,28
84,28
76,27
209,29
191,25
34,0
66,0
160,0
0,0
68,0
76,0
209,0
30,0
25,25
25,25
25,29
25,28
27,28
27,27
27,29
27,25
84,0
122,0
161,0
0,0
0,0
0,0
0,0
0,0
88,25
62,25
133,29
183,28
1,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
1,0
0,0
0,0
30,0
25,25
25,25
25,29
25,28
27,28
27,27
27,29
27,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,25
0,29
0,28
0,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
32,16
30,25
30,25
30,29
30,28
29,28
29,27
29,29
29,25
56,0
76,0
209,0
191,0
68,0
76,0
209,0
191,0
0,25
0,25
0,29
0,28
248,28
120,27
161,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
30,25
30,25
30,29
30,28
29,28
29,27
29,29
29,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,25
0,29
0,28
0,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
30,0
30,0
30,0
30,0
29,0
29,0
29,0
29,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
96,0
167,0
17,0
0,0
16,0
59,0
133,0
183,0
0,0
0,0
0,0
0,0
255,0
255,0
255,0
30,0
30,0
30,0
30,0
30,0
29,0
29,0
29,0
29,0
70,0
4,0
31,0
0,0
244,0
111,0
161,0
0,0
163,0
134,0
160,0
0,0
176,0
122,0
161,0
0,0
88,0
62,0
133,0
183,0
1,0
0,0
0,0
0,0
32,16
23,25
23,29
23,29
23,28
23,28
23,26
23,28
23,29
1,0
0,0
0,0
0,0
155,0
6,0
0,0
0,0
88,27
62,26
133,28
183,27
16,28
59,27
133,31
183,28
224,0
138,0
4,0
8,0
176,0
206,0
17,0
29,0
29,25
29,25
29,29
29,28
29,28
29,27
29,29
29,25
244,0
111,0
161,0
0,0
128,0
76,0
209,0
191,0
176,25
122,25
161,29
0,28
84,28
76,27
209,29
191,25
34,0
66,0
160,0
0,0
68,0
76,0
209,0
30,0
30,25
30,25
30,29
30,28
30,28
30,27
30,29
30,25
84,0
122,0
161,0
0,0
0,0
0,0
0,0
0,0
88,25
62,25
133,29
183,28
1,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
1,0
0,0
0,0
30,0
30,25
30,25
30,29
30,28
30,28
30,27
30,29
30,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,25
0,29
0,28
0,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
32,16
30,25
30,25
30,29
30,28
30,28
30,27
30,29
30,25
56,0
76,0
209,0
191,0
68,0
76,0
209,0
191,0
0,25
0,25
0,29
0,28
248,28
120,27
161,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
30,25
30,25
30,29
30,28
30,28
30,27
30,29
30,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,25
0,29
0,28
0,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
96,0
167,0
17,0
0,0
16,0
59,0
133,0
183,0
0,0
0,0
0,0
0,0
255,0
255,0
255,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
70,0
4,0
31,0
0,0
244,0
111,0
161,0
0,0
163,0
134,0
160,0
0,0
176,0
122,0
161,0
0,0
88,0
62,0
133,0
183,0
1,0
0,0
0,0
0,0
32,16
22,25
21,29
22,29
26,28
29,28
28,26
27,28
25,29
1,0
0,0
0,0
0,0
155,0
6,0
0,0
0,0
88,27
62,26
133,28
183,27
16,28
59,27
133,31
183,28
224,0
138,0
4,0
8,0
176,0
206,0
17,0
29,0
22,25
21,25
22,29
26,28
29,28
28,27
27,29
25,25
244,0
111,0
161,0
0,0
128,0
76,0
209,0
191,0
176,25
122,25
161,29
0,28
84,28
76,27
209,29
191,25
34,0
66,0
160,0
0,0
68,0
76,0
209,0
30,0
22,25
21,25
22,29
26,28
29,28
28,27
27,29
25,25
84,0
122,0
161,0
0,0
0,0
0,0
0,0
0,0
88,25
62,25
133,29
183,28
1,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
1,0
0,0
0,0
30,0
22,25
21,25
22,29
26,28
29,28
28,27
27,29
25,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,25
0,29
0,28
0,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
32,16
22,25
21,25
22,29
26,28
29,28
28,27
27,29
25,25
56,0
76,0
209,0
191,0
68,0
76,0
209,0
191,0
0,25
0,25
0,29
0,28
248,28
120,27
161,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
22,25
21,25
22,29
26,28
29,28
28,27
27,29
25,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,25
0,29
0,28
0,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
22,0
21,0
22,0
26,0
29,0
28,0
27,0
25,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
96,0
167,0
17,0
0,0
16,0
59,0
133,0
183,0
0,0
0,0
0,0
0,0
255,0
255,0
255,0
30,0
22,0
21,0
22,0
26,0
29,0
28,0
27,0
25,0
70,0
4,0
31,0
0,0
244,0
111,0
161,0
0,0
163,0
134,0
160,0
0,0
176,0
122,0
161,0
0,0
88,0
62,0
133,0
183,0
1,0
0,0
0,0
0,0
32,16
23,25
24,29
24,29
25,28
26,28
26,26
27,28
28,29
1,0
0,0
0,0
0,0
155,0
6,0
0,0
0,0
88,27
62,26
133,28
183,27
16,28
59,27
133,31
183,28
224,0
138,0
4,0
8,0
176,0
206,0
17,0
29,0
24,25
24,25
25,29
26,28
27,28
27,27
28,29
29,25
244,0
111,0
161,0
0,0
128,0
76,0
209,0
191,0
176,25
122,25
161,29
0,28
84,28
76,27
209,29
191,25
34,0
66,0
160,0
0,0
68,0
76,0
209,0
30,0
25,25
25,25
26,29
27,28
27,28
28,27
29,29
30,25
84,0
122,0
161,0
0,0
0,0
0,0
0,0
0,0
88,25
62,25
133,29
183,28
1,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
1,0
0,0
0,0
30,0
25,25
26,25
27,29
28,28
28,28
29,27
30,29
30,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,25
0,29
0,28
0,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
32,16
26,25
27,25
28,29
28,28
29,28
30,27
31,29
31,25
56,0
76,0
209,0
191,0
68,0
76,0
209,0
191,0
0,25
0,25
0,29
0,28
248,28
120,27
161,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
27,25
28,25
28,29
29,28
30,28
31,27
31,29
32,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,25
0,29
0,28
0,28
0,27
0,29
0,25
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30,0
28,0
29,0
29,0
30,0
31,0
31,0
32,0
33,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
96,0
167,0
17,0
0,0
16,0
59,0
133,0
183,0
0,0
0,0
0,0
0,0
255,0
255,0
255,0
30,0
29,0
29,0
30,0
31,0
32,0
32,0
33,0
34,0
70,0
4,0
31,0
0,0
244,0
111,0
161,0
0,0
163,0
134,0
160,0
0,0
176,0
122,0
161,0
0,0
88,0
62,0
133,0
183,0
1,0
0,0
0,0
0,0
